scenario,team,site,nb_rescues
SCENARIO-59,TEAM-3,SITE-2,20.0
SCENARIO-59,TEAM-3,SITE-9,7.0
SCENARIO-59,TEAM-3,SITE-2,17.0
SCENARIO-59,TEAM-3,SITE-54,16.0
SCENARIO-59,TEAM-3,SITE-1,12.0
SCENARIO-59,TEAM-3,SITE-54,20.0
SCENARIO-59,TEAM-3,SITE-2,14.0
SCENARIO-59,TEAM-3,SITE-67,18.0
SCENARIO-59,TEAM-3,SITE-13,18.0
SCENARIO-60,TEAM-3,SITE-54,14.0
SCENARIO-60,TEAM-3,SITE-5,14.0
SCENARIO-60,TEAM-3,SITE-3,6.0
SCENARIO-60,TEAM-3,SITE-1,11.0
SCENARIO-60,TEAM-3,SITE-2,19.0
SCENARIO-60,TEAM-3,SITE-9,10.0
SCENARIO-60,TEAM-3,SITE-1,10.0
SCENARIO-60,TEAM-3,SITE-5,19.0
SCENARIO-60,TEAM-3,SITE-1,13.0
SCENARIO-60,TEAM-3,SITE-9,20.0
SCENARIO-60,TEAM-3,SITE-1,3.0
SCENARIO-60,TEAM-3,SITE-1,10.0
SCENARIO-60,TEAM-3,SITE-13,12.0
SCENARIO-60,TEAM-3,SITE-54,13.0
SCENARIO-60,TEAM-3,SITE-5,11.0
SCENARIO-60,TEAM-3,SITE-3,7.0
SCENARIO-60,TEAM-3,SITE-2,4.0
SCENARIO-60,TEAM-3,SITE-1,11.0
SCENARIO-60,TEAM-3,SITE-67,12.0
SCENARIO-60,TEAM-3,SITE-9,12.0
SCENARIO-60,TEAM-3,SITE-3,17.0
SCENARIO-60,TEAM-3,SITE-67,9.0
SCENARIO-60,TEAM-3,SITE-9,6.0
SCENARIO-60,TEAM-3,SITE-3,6.0
SCENARIO-60,TEAM-3,SITE-3,12.0
SCENARIO-60,TEAM-3,SITE-1,6.0
SCENARIO-60,TEAM-3,SITE-3,5.0
SCENARIO-60,TEAM-3,SITE-67,6.0
SCENARIO-60,TEAM-3,SITE-5,12.0
SCENARIO-60,TEAM-3,SITE-13,20.0
SCENARIO-60,TEAM-3,SITE-1,2.0
SCENARIO-60,TEAM-3,SITE-9,19.0
SCENARIO-60,TEAM-3,SITE-54,19.0
SCENARIO-60,TEAM-3,SITE-5,11.0
SCENARIO-60,TEAM-3,SITE-5,4.0
SCENARIO-60,TEAM-3,SITE-13,14.0
SCENARIO-60,TEAM-3,SITE-3,13.0
SCENARIO-60,TEAM-3,SITE-5,9.0
SCENARIO-60,TEAM-3,SITE-2,9.0
SCENARIO-60,TEAM-3,SITE-2,13.0
SCENARIO-60,TEAM-3,SITE-1,5.0
SCENARIO-60,TEAM-3,SITE-67,14.0
SCENARIO-60,TEAM-3,SITE-13,14.0
SCENARIO-60,TEAM-3,SITE-3,12.0
SCENARIO-60,TEAM-3,SITE-9,17.0
SCENARIO-60,TEAM-3,SITE-13,20.0
SCENARIO-60,TEAM-3,SITE-3,4.0
SCENARIO-60,TEAM-3,SITE-1,10.0
SCENARIO-60,TEAM-3,SITE-54,10.0
SCENARIO-60,TEAM-3,SITE-13,6.0
SCENARIO-60,TEAM-3,SITE-9,3.0
SCENARIO-60,TEAM-3,SITE-2,9.0
SCENARIO-60,TEAM-3,SITE-2,19.0
SCENARIO-60,TEAM-3,SITE-2,13.0
SCENARIO-60,TEAM-3,SITE-5,20.0
SCENARIO-60,TEAM-3,SITE-54,17.0
SCENARIO-60,TEAM-3,SITE-67,16.0
SCENARIO-60,TEAM-3,SITE-67,19.0
SCENARIO-60,TEAM-3,SITE-3,7.0
SCENARIO-60,TEAM-3,SITE-13,14.0
SCENARIO-60,TEAM-3,SITE-67,15.0
SCENARIO-60,TEAM-3,SITE-9,7.0
SCENARIO-60,TEAM-3,SITE-9,6.0
SCENARIO-60,TEAM-3,SITE-54,20.0
SCENARIO-60,TEAM-3,SITE-1,19.0
SCENARIO-60,TEAM-3,SITE-2,6.0
SCENARIO-60,TEAM-3,SITE-54,7.0
SCENARIO-60,TEAM-3,SITE-3,11.0
SCENARIO-60,TEAM-3,SITE-67,9.0
SCENARIO-60,TEAM-3,SITE-2,8.0
SCENARIO-61,TEAM-3,SITE-3,19.0
SCENARIO-61,TEAM-3,SITE-2,11.0
SCENARIO-61,TEAM-3,SITE-1,2.0
SCENARIO-61,TEAM-3,SITE-2,13.0
SCENARIO-61,TEAM-3,SITE-9,17.0
SCENARIO-61,TEAM-3,SITE-1,14.0
SCENARIO-61,TEAM-3,SITE-13,17.0
SCENARIO-61,TEAM-3,SITE-1,20.0
SCENARIO-61,TEAM-3,SITE-9,10.0
SCENARIO-61,TEAM-3,SITE-5,14.0
SCENARIO-61,TEAM-3,SITE-3,14.0
SCENARIO-61,TEAM-3,SITE-1,7.0
SCENARIO-61,TEAM-3,SITE-5,16.0
SCENARIO-61,TEAM-3,SITE-54,12.0
SCENARIO-61,TEAM-3,SITE-3,13.0
SCENARIO-61,TEAM-3,SITE-1,18.0
SCENARIO-61,TEAM-3,SITE-54,18.0
SCENARIO-61,TEAM-3,SITE-54,9.0
SCENARIO-61,TEAM-3,SITE-67,18.0
SCENARIO-61,TEAM-3,SITE-13,17.0
SCENARIO-61,TEAM-3,SITE-9,7.0
SCENARIO-61,TEAM-3,SITE-9,6.0
SCENARIO-61,TEAM-3,SITE-67,19.0
SCENARIO-61,TEAM-3,SITE-5,14.0
SCENARIO-61,TEAM-3,SITE-1,14.0
SCENARIO-61,TEAM-3,SITE-67,16.0
SCENARIO-61,TEAM-3,SITE-5,16.0
SCENARIO-61,TEAM-3,SITE-13,14.0
SCENARIO-61,TEAM-3,SITE-2,12.0
SCENARIO-61,TEAM-3,SITE-1,8.0
SCENARIO-61,TEAM-3,SITE-13,10.0
SCENARIO-61,TEAM-3,SITE-5,19.0
SCENARIO-61,TEAM-3,SITE-3,19.0
SCENARIO-61,TEAM-3,SITE-9,17.0
SCENARIO-61,TEAM-3,SITE-13,20.0
SCENARIO-61,TEAM-3,SITE-2,20.0
SCENARIO-61,TEAM-3,SITE-9,5.0
SCENARIO-61,TEAM-3,SITE-3,18.0
SCENARIO-61,TEAM-3,SITE-13,1.0
SCENARIO-61,TEAM-3,SITE-9,15.0
SCENARIO-61,TEAM-3,SITE-67,7.0
SCENARIO-61,TEAM-3,SITE-1,8.0
SCENARIO-61,TEAM-3,SITE-13,13.0
SCENARIO-61,TEAM-3,SITE-9,7.0
SCENARIO-61,TEAM-3,SITE-5,8.0
SCENARIO-61,TEAM-3,SITE-2,12.0
SCENARIO-61,TEAM-3,SITE-2,15.0
SCENARIO-61,TEAM-3,SITE-54,19.0
SCENARIO-61,TEAM-3,SITE-54,18.0
SCENARIO-61,TEAM-3,SITE-3,17.0
SCENARIO-61,TEAM-3,SITE-54,20.0
SCENARIO-61,TEAM-3,SITE-9,6.0
SCENARIO-61,TEAM-3,SITE-67,18.0
SCENARIO-61,TEAM-3,SITE-9,10.0
SCENARIO-61,TEAM-3,SITE-54,4.0
SCENARIO-61,TEAM-3,SITE-1,9.0
SCENARIO-61,TEAM-3,SITE-2,17.0
SCENARIO-61,TEAM-3,SITE-5,13.0
SCENARIO-61,TEAM-3,SITE-67,19.0
SCENARIO-61,TEAM-3,SITE-67,3.0
SCENARIO-61,TEAM-3,SITE-13,8.0
SCENARIO-62,TEAM-3,SITE-1,12.0
SCENARIO-62,TEAM-3,SITE-67,19.0
SCENARIO-62,TEAM-3,SITE-5,11.0
SCENARIO-62,TEAM-3,SITE-3,12.0
SCENARIO-62,TEAM-3,SITE-3,13.0
SCENARIO-62,TEAM-3,SITE-9,17.0
SCENARIO-62,TEAM-3,SITE-2,11.0
SCENARIO-62,TEAM-3,SITE-1,11.0
SCENARIO-62,TEAM-3,SITE-9,11.0
SCENARIO-62,TEAM-3,SITE-9,12.0
SCENARIO-62,TEAM-3,SITE-1,11.0
SCENARIO-62,TEAM-3,SITE-13,13.0
SCENARIO-62,TEAM-3,SITE-54,8.0
SCENARIO-62,TEAM-3,SITE-3,6.0
SCENARIO-62,TEAM-3,SITE-2,14.0
SCENARIO-62,TEAM-3,SITE-3,13.0
SCENARIO-62,TEAM-3,SITE-3,6.0
SCENARIO-62,TEAM-3,SITE-67,18.0
SCENARIO-62,TEAM-3,SITE-1,13.0
SCENARIO-62,TEAM-3,SITE-67,7.0
SCENARIO-62,TEAM-3,SITE-3,20.0
SCENARIO-62,TEAM-3,SITE-13,20.0
SCENARIO-62,TEAM-3,SITE-5,13.0
SCENARIO-62,TEAM-3,SITE-13,10.0
SCENARIO-62,TEAM-3,SITE-1,3.0
SCENARIO-62,TEAM-3,SITE-9,6.0
SCENARIO-62,TEAM-3,SITE-54,9.0
SCENARIO-62,TEAM-3,SITE-3,9.0
SCENARIO-62,TEAM-3,SITE-1,2.0
SCENARIO-62,TEAM-3,SITE-5,6.0
SCENARIO-62,TEAM-3,SITE-67,9.0
SCENARIO-62,TEAM-3,SITE-5,2.0
SCENARIO-62,TEAM-3,SITE-13,5.0
SCENARIO-62,TEAM-3,SITE-1,18.0
SCENARIO-62,TEAM-3,SITE-1,13.0
SCENARIO-62,TEAM-3,SITE-13,20.0
SCENARIO-62,TEAM-3,SITE-2,9.0
SCENARIO-62,TEAM-3,SITE-1,5.0
SCENARIO-62,TEAM-3,SITE-5,7.0
SCENARIO-62,TEAM-3,SITE-67,20.0
SCENARIO-62,TEAM-3,SITE-5,15.0
SCENARIO-62,TEAM-3,SITE-9,4.0
SCENARIO-62,TEAM-3,SITE-54,20.0
SCENARIO-62,TEAM-3,SITE-54,19.0
SCENARIO-62,TEAM-3,SITE-3,2.0
SCENARIO-62,TEAM-3,SITE-5,14.0
SCENARIO-62,TEAM-3,SITE-9,16.0
SCENARIO-62,TEAM-3,SITE-1,4.0
SCENARIO-62,TEAM-3,SITE-13,17.0
SCENARIO-62,TEAM-3,SITE-9,10.0
SCENARIO-62,TEAM-3,SITE-1,8.0
SCENARIO-62,TEAM-3,SITE-5,5.0
SCENARIO-62,TEAM-3,SITE-2,10.0
SCENARIO-62,TEAM-3,SITE-2,12.0
SCENARIO-62,TEAM-3,SITE-3,9.0
SCENARIO-62,TEAM-3,SITE-54,11.0
SCENARIO-62,TEAM-3,SITE-54,14.0
SCENARIO-62,TEAM-3,SITE-13,15.0
SCENARIO-62,TEAM-3,SITE-67,13.0
SCENARIO-62,TEAM-3,SITE-54,5.0
SCENARIO-62,TEAM-3,SITE-9,18.0
SCENARIO-62,TEAM-3,SITE-54,14.0
SCENARIO-62,TEAM-3,SITE-9,6.0
SCENARIO-62,TEAM-3,SITE-5,7.0
SCENARIO-62,TEAM-3,SITE-67,4.0
SCENARIO-62,TEAM-3,SITE-5,20.0
SCENARIO-62,TEAM-3,SITE-2,13.0
SCENARIO-62,TEAM-3,SITE-2,15.0
SCENARIO-62,TEAM-3,SITE-2,1.0
SCENARIO-62,TEAM-3,SITE-67,10.0
SCENARIO-62,TEAM-3,SITE-2,15.0
SCENARIO-62,TEAM-3,SITE-3,10.0
SCENARIO-63,TEAM-3,SITE-54,10.0
SCENARIO-63,TEAM-3,SITE-54,15.0
SCENARIO-63,TEAM-3,SITE-3,11.0
SCENARIO-63,TEAM-3,SITE-5,20.0
SCENARIO-63,TEAM-3,SITE-3,20.0
SCENARIO-63,TEAM-3,SITE-1,14.0
SCENARIO-63,TEAM-3,SITE-2,2.0
SCENARIO-63,TEAM-3,SITE-5,9.0
SCENARIO-63,TEAM-3,SITE-5,20.0
SCENARIO-63,TEAM-3,SITE-2,9.0
SCENARIO-63,TEAM-3,SITE-1,10.0
SCENARIO-63,TEAM-3,SITE-1,20.0
SCENARIO-63,TEAM-3,SITE-13,20.0
SCENARIO-63,TEAM-3,SITE-2,13.0
SCENARIO-63,TEAM-3,SITE-3,11.0
SCENARIO-63,TEAM-3,SITE-54,14.0
SCENARIO-63,TEAM-3,SITE-9,20.0
SCENARIO-63,TEAM-3,SITE-3,1.0
SCENARIO-63,TEAM-3,SITE-2,12.0
SCENARIO-63,TEAM-3,SITE-9,17.0
SCENARIO-63,TEAM-3,SITE-3,11.0
SCENARIO-63,TEAM-3,SITE-67,20.0
SCENARIO-63,TEAM-3,SITE-54,15.0
SCENARIO-63,TEAM-3,SITE-13,16.0
SCENARIO-63,TEAM-3,SITE-5,19.0
SCENARIO-63,TEAM-3,SITE-1,7.0
SCENARIO-63,TEAM-3,SITE-9,9.0
SCENARIO-63,TEAM-3,SITE-54,16.0
SCENARIO-63,TEAM-3,SITE-67,17.0
SCENARIO-63,TEAM-3,SITE-13,16.0
SCENARIO-63,TEAM-3,SITE-3,12.0
SCENARIO-63,TEAM-3,SITE-2,1.0
SCENARIO-63,TEAM-3,SITE-67,8.0
SCENARIO-63,TEAM-3,SITE-2,10.0
SCENARIO-63,TEAM-3,SITE-1,10.0
SCENARIO-63,TEAM-3,SITE-3,14.0
SCENARIO-63,TEAM-3,SITE-1,16.0
SCENARIO-63,TEAM-3,SITE-3,5.0
SCENARIO-63,TEAM-3,SITE-13,19.0
SCENARIO-63,TEAM-3,SITE-54,16.0
SCENARIO-63,TEAM-3,SITE-2,19.0
SCENARIO-63,TEAM-3,SITE-9,19.0
SCENARIO-63,TEAM-3,SITE-3,13.0
SCENARIO-63,TEAM-3,SITE-2,8.0
SCENARIO-63,TEAM-3,SITE-1,14.0
SCENARIO-63,TEAM-3,SITE-13,19.0
SCENARIO-63,TEAM-3,SITE-9,17.0
SCENARIO-63,TEAM-3,SITE-2,7.0
SCENARIO-63,TEAM-3,SITE-1,9.0
SCENARIO-63,TEAM-3,SITE-2,5.0
SCENARIO-63,TEAM-3,SITE-9,6.0
SCENARIO-63,TEAM-3,SITE-5,6.0
SCENARIO-63,TEAM-3,SITE-5,7.0
SCENARIO-63,TEAM-3,SITE-2,7.0
SCENARIO-63,TEAM-3,SITE-54,8.0
SCENARIO-63,TEAM-3,SITE-67,6.0
SCENARIO-63,TEAM-3,SITE-13,10.0
SCENARIO-63,TEAM-3,SITE-67,4.0
SCENARIO-63,TEAM-3,SITE-3,2.0
SCENARIO-63,TEAM-3,SITE-9,12.0
SCENARIO-63,TEAM-3,SITE-54,6.0
SCENARIO-63,TEAM-3,SITE-5,19.0
SCENARIO-63,TEAM-3,SITE-67,17.0
SCENARIO-63,TEAM-3,SITE-2,5.0
SCENARIO-63,TEAM-3,SITE-67,9.0
SCENARIO-63,TEAM-3,SITE-67,19.0
SCENARIO-63,TEAM-3,SITE-2,2.0
SCENARIO-64,TEAM-3,SITE-67,1.0
SCENARIO-64,TEAM-3,SITE-67,11.0
SCENARIO-64,TEAM-3,SITE-2,9.0
SCENARIO-64,TEAM-3,SITE-9,9.0
SCENARIO-64,TEAM-3,SITE-5,8.0
SCENARIO-64,TEAM-3,SITE-5,16.0
SCENARIO-64,TEAM-3,SITE-1,16.0
SCENARIO-64,TEAM-3,SITE-1,19.0
SCENARIO-64,TEAM-3,SITE-13,3.0
SCENARIO-64,TEAM-3,SITE-54,20.0
SCENARIO-64,TEAM-3,SITE-5,10.0
SCENARIO-64,TEAM-3,SITE-3,12.0
SCENARIO-64,TEAM-3,SITE-54,11.0
SCENARIO-64,TEAM-3,SITE-67,17.0
SCENARIO-64,TEAM-3,SITE-3,19.0
SCENARIO-64,TEAM-3,SITE-54,14.0
SCENARIO-64,TEAM-3,SITE-9,19.0
SCENARIO-64,TEAM-3,SITE-3,18.0
SCENARIO-64,TEAM-3,SITE-3,16.0
SCENARIO-64,TEAM-3,SITE-1,11.0
SCENARIO-64,TEAM-3,SITE-54,8.0
SCENARIO-64,TEAM-3,SITE-2,17.0
SCENARIO-64,TEAM-3,SITE-13,4.0
SCENARIO-64,TEAM-3,SITE-1,20.0
SCENARIO-64,TEAM-3,SITE-5,16.0
SCENARIO-64,TEAM-3,SITE-67,11.0
SCENARIO-64,TEAM-3,SITE-9,17.0
SCENARIO-64,TEAM-3,SITE-13,11.0
SCENARIO-64,TEAM-3,SITE-54,3.0
SCENARIO-64,TEAM-3,SITE-1,7.0
SCENARIO-64,TEAM-3,SITE-2,4.0
SCENARIO-64,TEAM-3,SITE-5,13.0
SCENARIO-64,TEAM-3,SITE-13,13.0
SCENARIO-64,TEAM-3,SITE-1,13.0
SCENARIO-64,TEAM-3,SITE-67,18.0
SCENARIO-64,TEAM-3,SITE-9,17.0
SCENARIO-64,TEAM-3,SITE-13,17.0
SCENARIO-64,TEAM-3,SITE-2,7.0
SCENARIO-64,TEAM-3,SITE-9,2.0
SCENARIO-64,TEAM-3,SITE-3,10.0
SCENARIO-64,TEAM-3,SITE-3,8.0
SCENARIO-64,TEAM-3,SITE-5,17.0
SCENARIO-64,TEAM-3,SITE-13,20.0
SCENARIO-64,TEAM-3,SITE-9,6.0
SCENARIO-64,TEAM-3,SITE-2,15.0
SCENARIO-64,TEAM-3,SITE-1,14.0
SCENARIO-64,TEAM-3,SITE-9,20.0
SCENARIO-64,TEAM-3,SITE-5,20.0
SCENARIO-64,TEAM-3,SITE-67,18.0
SCENARIO-64,TEAM-3,SITE-67,9.0
SCENARIO-64,TEAM-3,SITE-3,17.0
SCENARIO-64,TEAM-3,SITE-54,15.0
SCENARIO-64,TEAM-3,SITE-13,11.0
SCENARIO-64,TEAM-3,SITE-13,3.0
SCENARIO-64,TEAM-3,SITE-2,10.0
SCENARIO-64,TEAM-3,SITE-9,10.0
SCENARIO-64,TEAM-3,SITE-2,14.0
SCENARIO-64,TEAM-3,SITE-2,8.0
SCENARIO-64,TEAM-3,SITE-2,2.0
SCENARIO-64,TEAM-3,SITE-2,14.0
SCENARIO-64,TEAM-3,SITE-67,15.0
SCENARIO-64,TEAM-3,SITE-54,20.0
SCENARIO-64,TEAM-3,SITE-54,9.0
SCENARIO-64,TEAM-3,SITE-13,18.0
SCENARIO-65,TEAM-3,SITE-1,16.0
SCENARIO-65,TEAM-3,SITE-13,4.0
SCENARIO-65,TEAM-3,SITE-3,5.0
SCENARIO-65,TEAM-3,SITE-3,18.0
SCENARIO-65,TEAM-3,SITE-5,2.0
SCENARIO-65,TEAM-3,SITE-1,16.0
SCENARIO-65,TEAM-3,SITE-2,5.0
SCENARIO-65,TEAM-3,SITE-1,16.0
SCENARIO-65,TEAM-3,SITE-13,11.0
SCENARIO-65,TEAM-3,SITE-9,13.0
SCENARIO-65,TEAM-3,SITE-13,3.0
SCENARIO-65,TEAM-3,SITE-2,13.0
SCENARIO-65,TEAM-3,SITE-3,19.0
SCENARIO-65,TEAM-3,SITE-54,18.0
SCENARIO-65,TEAM-3,SITE-1,16.0
SCENARIO-65,TEAM-3,SITE-5,2.0
SCENARIO-65,TEAM-3,SITE-67,19.0
SCENARIO-65,TEAM-3,SITE-67,18.0
SCENARIO-65,TEAM-3,SITE-67,10.0
SCENARIO-65,TEAM-3,SITE-5,15.0
SCENARIO-65,TEAM-3,SITE-54,17.0
SCENARIO-65,TEAM-3,SITE-2,9.0
SCENARIO-65,TEAM-3,SITE-13,19.0
SCENARIO-65,TEAM-3,SITE-1,11.0
SCENARIO-65,TEAM-3,SITE-9,18.0
SCENARIO-65,TEAM-3,SITE-2,5.0
SCENARIO-65,TEAM-3,SITE-3,9.0
SCENARIO-65,TEAM-3,SITE-1,5.0
SCENARIO-65,TEAM-3,SITE-5,10.0
SCENARIO-65,TEAM-3,SITE-5,15.0
SCENARIO-65,TEAM-3,SITE-1,7.0
SCENARIO-65,TEAM-3,SITE-9,12.0
SCENARIO-65,TEAM-3,SITE-13,10.0
SCENARIO-65,TEAM-3,SITE-3,20.0
SCENARIO-65,TEAM-3,SITE-9,16.0
SCENARIO-65,TEAM-3,SITE-54,11.0
SCENARIO-65,TEAM-3,SITE-2,10.0
SCENARIO-65,TEAM-3,SITE-2,18.0
SCENARIO-65,TEAM-3,SITE-1,13.0
SCENARIO-65,TEAM-3,SITE-67,14.0
SCENARIO-65,TEAM-3,SITE-13,13.0
SCENARIO-65,TEAM-3,SITE-5,18.0
SCENARIO-65,TEAM-3,SITE-67,18.0
SCENARIO-65,TEAM-3,SITE-9,10.0
SCENARIO-65,TEAM-3,SITE-13,13.0
SCENARIO-65,TEAM-3,SITE-13,13.0
SCENARIO-65,TEAM-3,SITE-2,15.0
SCENARIO-65,TEAM-3,SITE-9,6.0
SCENARIO-65,TEAM-3,SITE-54,5.0
SCENARIO-65,TEAM-3,SITE-54,15.0
SCENARIO-65,TEAM-3,SITE-54,6.0
SCENARIO-65,TEAM-3,SITE-13,1.0
SCENARIO-65,TEAM-3,SITE-9,15.0
SCENARIO-65,TEAM-3,SITE-13,3.0
SCENARIO-65,TEAM-3,SITE-5,16.0
SCENARIO-65,TEAM-3,SITE-54,6.0
SCENARIO-65,TEAM-3,SITE-5,3.0
SCENARIO-65,TEAM-3,SITE-2,3.0
SCENARIO-65,TEAM-3,SITE-3,13.0
SCENARIO-65,TEAM-3,SITE-54,16.0
SCENARIO-65,TEAM-3,SITE-13,5.0
SCENARIO-65,TEAM-3,SITE-2,13.0
SCENARIO-65,TEAM-3,SITE-9,10.0
SCENARIO-65,TEAM-3,SITE-5,14.0
SCENARIO-65,TEAM-3,SITE-13,1.0
SCENARIO-65,TEAM-3,SITE-54,3.0
SCENARIO-65,TEAM-3,SITE-67,6.0
SCENARIO-65,TEAM-3,SITE-3,16.0
SCENARIO-65,TEAM-3,SITE-67,3.0
SCENARIO-65,TEAM-3,SITE-13,3.0
SCENARIO-66,TEAM-3,SITE-1,17.0
SCENARIO-66,TEAM-3,SITE-2,2.0
SCENARIO-66,TEAM-3,SITE-67,19.0
SCENARIO-66,TEAM-3,SITE-54,2.0
SCENARIO-66,TEAM-3,SITE-1,8.0
SCENARIO-66,TEAM-3,SITE-3,14.0
SCENARIO-66,TEAM-3,SITE-9,18.0
SCENARIO-66,TEAM-3,SITE-5,4.0
SCENARIO-66,TEAM-3,SITE-1,9.0
SCENARIO-66,TEAM-3,SITE-2,9.0
SCENARIO-66,TEAM-3,SITE-5,18.0
SCENARIO-66,TEAM-3,SITE-9,18.0
SCENARIO-66,TEAM-3,SITE-1,19.0
SCENARIO-66,TEAM-3,SITE-13,10.0
SCENARIO-66,TEAM-3,SITE-2,8.0
SCENARIO-66,TEAM-3,SITE-67,20.0
SCENARIO-66,TEAM-3,SITE-2,15.0
SCENARIO-66,TEAM-3,SITE-1,5.0
SCENARIO-66,TEAM-3,SITE-5,10.0
SCENARIO-66,TEAM-3,SITE-9,6.0
SCENARIO-66,TEAM-3,SITE-3,7.0
SCENARIO-66,TEAM-3,SITE-3,4.0
SCENARIO-66,TEAM-3,SITE-9,19.0
SCENARIO-66,TEAM-3,SITE-3,12.0
SCENARIO-66,TEAM-3,SITE-3,15.0
SCENARIO-66,TEAM-3,SITE-3,12.0
SCENARIO-66,TEAM-3,SITE-54,18.0
SCENARIO-66,TEAM-3,SITE-2,5.0
SCENARIO-66,TEAM-3,SITE-67,19.0
SCENARIO-66,TEAM-3,SITE-5,9.0
SCENARIO-66,TEAM-3,SITE-13,3.0
SCENARIO-66,TEAM-3,SITE-9,1.0
SCENARIO-66,TEAM-3,SITE-54,6.0
SCENARIO-66,TEAM-3,SITE-1,9.0
SCENARIO-66,TEAM-3,SITE-67,6.0
SCENARIO-66,TEAM-3,SITE-9,18.0
SCENARIO-66,TEAM-3,SITE-13,14.0
SCENARIO-66,TEAM-3,SITE-3,12.0
SCENARIO-66,TEAM-3,SITE-1,13.0
SCENARIO-66,TEAM-3,SITE-5,15.0
SCENARIO-66,TEAM-3,SITE-2,6.0
SCENARIO-66,TEAM-3,SITE-54,8.0
SCENARIO-66,TEAM-3,SITE-2,2.0
SCENARIO-66,TEAM-3,SITE-5,15.0
SCENARIO-66,TEAM-3,SITE-67,13.0
SCENARIO-66,TEAM-3,SITE-13,10.0
SCENARIO-66,TEAM-3,SITE-1,19.0
SCENARIO-66,TEAM-3,SITE-13,3.0
SCENARIO-66,TEAM-3,SITE-54,18.0
SCENARIO-66,TEAM-3,SITE-13,19.0
SCENARIO-66,TEAM-3,SITE-54,14.0
SCENARIO-66,TEAM-3,SITE-2,6.0
SCENARIO-66,TEAM-3,SITE-13,16.0
SCENARIO-66,TEAM-3,SITE-9,8.0
SCENARIO-66,TEAM-3,SITE-3,7.0
SCENARIO-66,TEAM-3,SITE-1,1.0
SCENARIO-66,TEAM-3,SITE-13,7.0
SCENARIO-66,TEAM-3,SITE-9,10.0
SCENARIO-66,TEAM-3,SITE-5,16.0
SCENARIO-66,TEAM-3,SITE-54,8.0
SCENARIO-66,TEAM-3,SITE-5,1.0
SCENARIO-66,TEAM-3,SITE-2,11.0
SCENARIO-66,TEAM-3,SITE-67,6.0
SCENARIO-66,TEAM-3,SITE-67,5.0
SCENARIO-66,TEAM-3,SITE-3,6.0
SCENARIO-66,TEAM-3,SITE-13,10.0
SCENARIO-66,TEAM-3,SITE-2,19.0
SCENARIO-66,TEAM-3,SITE-9,2.0
SCENARIO-66,TEAM-3,SITE-3,11.0
SCENARIO-66,TEAM-3,SITE-5,4.0
SCENARIO-66,TEAM-3,SITE-13,3.0
SCENARIO-66,TEAM-3,SITE-2,17.0
SCENARIO-66,TEAM-3,SITE-67,12.0
SCENARIO-66,TEAM-3,SITE-5,8.0
SCENARIO-66,TEAM-3,SITE-54,20.0
SCENARIO-66,TEAM-3,SITE-54,6.0
SCENARIO-66,TEAM-3,SITE-13,5.0
SCENARIO-67,TEAM-3,SITE-1,14.0
SCENARIO-67,TEAM-3,SITE-2,14.0
SCENARIO-67,TEAM-3,SITE-67,14.0
SCENARIO-67,TEAM-3,SITE-67,7.0
SCENARIO-67,TEAM-3,SITE-5,18.0
SCENARIO-67,TEAM-3,SITE-54,16.0
SCENARIO-67,TEAM-3,SITE-9,5.0
SCENARIO-67,TEAM-3,SITE-1,18.0
SCENARIO-67,TEAM-3,SITE-2,5.0
SCENARIO-67,TEAM-3,SITE-5,2.0
SCENARIO-67,TEAM-3,SITE-9,8.0
SCENARIO-67,TEAM-3,SITE-1,9.0
SCENARIO-67,TEAM-3,SITE-67,4.0
SCENARIO-67,TEAM-3,SITE-5,7.0
SCENARIO-67,TEAM-3,SITE-2,20.0
SCENARIO-67,TEAM-3,SITE-9,6.0
SCENARIO-67,TEAM-3,SITE-5,9.0
SCENARIO-67,TEAM-3,SITE-9,8.0
SCENARIO-67,TEAM-3,SITE-54,1.0
SCENARIO-67,TEAM-3,SITE-2,3.0
SCENARIO-67,TEAM-3,SITE-9,4.0
SCENARIO-67,TEAM-3,SITE-67,13.0
SCENARIO-67,TEAM-3,SITE-3,15.0
SCENARIO-67,TEAM-3,SITE-3,8.0
SCENARIO-67,TEAM-3,SITE-5,4.0
SCENARIO-67,TEAM-3,SITE-5,2.0
SCENARIO-67,TEAM-3,SITE-2,3.0
SCENARIO-67,TEAM-3,SITE-3,6.0
SCENARIO-67,TEAM-3,SITE-13,19.0
SCENARIO-67,TEAM-3,SITE-5,16.0
SCENARIO-67,TEAM-3,SITE-13,5.0
SCENARIO-67,TEAM-3,SITE-1,7.0
SCENARIO-67,TEAM-3,SITE-9,14.0
SCENARIO-67,TEAM-3,SITE-3,6.0
SCENARIO-67,TEAM-3,SITE-54,15.0
SCENARIO-67,TEAM-3,SITE-9,19.0
SCENARIO-67,TEAM-3,SITE-5,15.0
SCENARIO-67,TEAM-3,SITE-5,3.0
SCENARIO-67,TEAM-3,SITE-1,11.0
SCENARIO-67,TEAM-3,SITE-1,8.0
SCENARIO-67,TEAM-3,SITE-13,17.0
SCENARIO-67,TEAM-3,SITE-3,5.0
SCENARIO-67,TEAM-3,SITE-1,13.0
SCENARIO-67,TEAM-3,SITE-54,18.0
SCENARIO-67,TEAM-3,SITE-13,19.0
SCENARIO-67,TEAM-3,SITE-5,7.0
SCENARIO-67,TEAM-3,SITE-3,3.0
